Year;Month;Day;Hour;Minute;Temperature daily mean [2 m above gnd];Relative Humidity daily mean [2 m above gnd];Mean Sea Level Pressure daily mean [MSL];Total Precipitation daily sum [sfc];Snowfall amount raw daily sum [sfc];Total Cloud Cover daily mean [sfc];High Cloud Cover daily mean [high cld lay];Medium Cloud Cover daily mean [mid cld lay];Low Cloud Cover daily mean [low cld lay];Sunshine Duration daily sum [sfc];Shortwave Radiation daily sum [sfc];Wind Speed daily mean [10 m above gnd];Wind Direction daily mean [10 m above gnd];Wind Speed daily mean [80 m above gnd];Wind Direction daily mean [80 m above gnd];Wind Speed daily mean [900 mb];Wind Direction daily mean [900 mb];Wind Gust daily mean [sfc];Temperature daily max [2 m above gnd];Temperature daily min [2 m above gnd];Relative Humidity daily max [2 m above gnd];Relative Humidity daily min [2 m above gnd];Mean Sea Level Pressure daily max [MSL];Mean Sea Level Pressure daily min [MSL];Total Cloud Cover daily max [sfc];Total Cloud Cover daily min [sfc];High Cloud Cover daily max [high cld lay];High Cloud Cover daily min [high cld lay];Medium Cloud Cover daily max [mid cld lay];Medium Cloud Cover daily min [mid cld lay];Low Cloud Cover daily max [low cld lay];Low Cloud Cover daily min [low cld lay];Wind Speed daily max [10 m above gnd];Wind Speed daily min [10 m above gnd];Wind Speed daily max [80 m above gnd];Wind Speed daily min [80 m above gnd];Wind Speed daily max [900 mb];Wind Speed daily min [900 mb];Wind Gust daily max [sfc];Wind Gust daily min [sfc]
2018;04;14;00;00;14.20;55.83;1017.94;0.00;0.00;32.43;31.50;29.88;3.50;426.90;6238.90;6.90;127.95;10.94;133.04;7.33;168.66;10.05;20.69;7.31;74.00;35.00;1020.10;1015.70;100.00;0.00;100.00;0.00;100.00;0.00;84.00;0.00;10.25;3.40;21.97;2.41;16.24;2.10;20.16;4.68
2018;04;15;00;00;15.59;69.04;1014.27;0.40;0.00;66.79;17.08;64.17;29.96;326.81;5948.76;8.95;302.95;11.97;307.54;13.46;270.39;12.84;20.60;11.07;90.00;49.00;1018.20;1009.90;100.00;0.00;38.00;0.00;100.00;0.00;100.00;0.00;14.37;2.28;23.50;1.08;21.13;5.40;20.52;6.12
2018;04;16;00;00;14.85;71.33;1015.08;0.20;0.00;67.95;40.38;55.46;48.08;169.03;3831.45;8.78;310.13;12.27;290.84;16.44;287.53;12.64;18.98;11.73;88.00;50.00;1020.10;1012.50;100.00;9.00;100.00;0.00;100.00;3.00;100.00;0.00;14.20;1.08;17.52;6.76;28.29;6.13;20.52;6.12
2018;04;17;00;00;16.23;64.58;1024.01;0.00;0.00;6.80;6.71;0.00;5.50;680.87;5911.38;4.43;111.08;6.19;91.95;15.53;84.92;8.88;22.13;9.80;89.00;42.00;1027.00;1020.90;36.00;0.00;18.00;0.00;0.00;0.00;36.00;0.00;9.79;0.00;18.49;0.00;28.05;7.42;24.12;0.72
2018;04;18;00;00;16.71;58.21;1027.81;0.00;0.00;4.46;14.88;0.00;0.00;728.08;6695.47;14.03;107.57;19.75;102.72;42.05;95.10;25.82;24.53;8.28;85.00;31.00;1029.80;1026.20;8.70;0.60;29.00;2.00;0.00;0.00;0.00;0.00;26.64;2.55;29.88;0.00;60.69;29.30;31.32;14.40
2018;04;19;00;00;17.86;57.79;1026.57;0.00;0.00;0.69;2.29;0.00;0.00;772.79;6672.33;6.13;235.19;9.68;233.58;11.01;204.84;7.95;25.49;10.76;77.00;38.00;1028.60;1023.40;3.30;0.00;11.00;0.00;0.00;0.00;0.00;0.00;10.63;1.30;26.37;0.36;33.33;4.02;20.88;2.88
2018;04;20;00;00;20.83;53.71;1023.31;0.00;0.00;0.93;3.08;0.00;0.00;762.07;6672.33;5.61;216.21;8.27;225.74;8.49;262.84;7.23;26.56;14.76;74.00;34.00;1025.20;1020.80;3.90;0.00;13.00;0.00;0.00;0.00;0.00;0.00;8.53;1.84;15.53;2.52;11.93;6.03;11.88;2.88
2018;04;21;00;00;21.92;45.12;1020.24;0.00;0.00;0.60;2.00;0.00;0.00;833.32;6726.62;4.41;246.26;4.38;268.80;8.14;344.82;4.53;26.99;16.85;59.00;30.00;1022.30;1017.10;3.00;0.00;10.00;0.00;0.00;0.00;0.00;0.00;7.52;1.08;8.65;1.44;15.04;4.21;8.28;1.08
2018;04;22;00;00;21.66;45.33;1016.39;0.00;0.00;5.36;13.88;2.25;1.67;781.17;6698.14;7.58;205.18;8.27;229.58;16.46;260.18;13.01;27.13;15.33;61.00;29.00;1018.60;1013.80;14.00;0.00;26.00;0.00;14.00;0.00;10.00;0.00;14.26;3.67;14.62;1.61;34.33;2.16;19.80;2.88
2018;04;23;00;00;18.49;61.12;1017.70;9.30;0.00;75.56;36.79;64.04;38.04;127.77;3166.62;10.69;217.04;14.55;241.04;32.08;267.39;19.11;22.44;15.51;74.00;47.00;1019.60;1016.00;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;21.60;2.88;26.00;1.80;43.60;23.40;28.08;5.04
2018;04;24;00;00;17.94;61.42;1018.37;0.00;0.00;13.52;6.25;0.00;12.08;848.24;6812.06;8.09;219.81;9.45;249.39;20.63;270.57;14.61;23.34;13.18;79.00;42.00;1020.20;1015.80;100.00;0.00;17.00;0.00;0.00;0.00;100.00;0.00;16.17;2.19;17.45;1.44;27.96;13.24;23.04;1.80
2018;04;25;00;00;17.60;56.29;1015.62;0.00;0.00;12.19;11.12;0.00;10.17;771.95;6695.47;15.96;216.92;19.37;243.81;39.72;265.50;27.84;22.78;11.90;75.00;41.00;1017.70;1014.30;100.00;0.00;76.00;0.00;0.00;0.00;100.00;0.00;33.12;0.72;37.80;1.84;53.16;27.56;41.40;15.84
2018;04;26;00;00;13.44;56.88;1020.27;0.00;0.00;71.28;17.62;12.96;58.00;387.57;5684.43;12.44;297.98;15.68;307.62;21.20;297.35;19.95;16.46;10.59;77.00;38.00;1022.70;1017.70;100.00;2.40;100.00;0.00;100.00;0.00;100.00;0.00;19.59;1.84;23.69;6.37;39.77;6.64;39.24;7.56
2018;04;27;00;00;15.84;52.75;1012.34;0.00;0.00;30.17;16.83;19.46;15.96;892.32;7074.61;10.01;163.85;13.76;166.00;18.17;178.24;18.94;23.05;8.44;70.00;37.00;1018.60;1007.50;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;20.36;3.98;25.86;2.81;37.10;2.41;33.12;4.32
2018;04;28;00;00;15.73;61.58;1012.23;0.30;0.00;87.28;62.17;62.12;40.08;96.49;4541.67;7.41;241.22;10.72;247.45;19.16;185.55;13.86;20.26;10.37;73.00;53.00;1015.60;1008.50;100.00;8.10;100.00;10.00;100.00;0.00;100.00;0.00;16.17;2.90;25.28;2.10;39.32;1.14;24.48;5.40
2018;04;29;00;00;18.93;59.96;1005.31;0.00;0.00;30.16;37.25;25.29;5.00;826.08;6933.99;12.13;167.57;15.48;178.79;18.36;165.04;15.92;26.62;11.62;92.00;30.00;1009.90;999.40;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;22.77;2.74;30.40;1.61;44.80;5.69;29.88;2.52
2018;04;30;00;00;13.66;51.38;1006.99;3.20;0.00;44.88;0.42;43.25;29.50;602.81;6284.29;21.02;238.49;26.37;241.02;50.01;241.94;39.05;17.85;9.74;73.00;31.00;1010.70;1004.90;100.00;0.00;6.00;0.00;100.00;0.00;100.00;0.00;36.40;2.81;42.77;2.55;68.61;37.91;54.36;22.68
2018;05;01;00;00;10.94;59.08;1012.76;0.00;0.00;23.73;8.08;4.96;20.04;762.42;7257.95;9.14;301.37;12.69;305.93;23.46;263.08;16.75;15.90;5.29;86.00;41.00;1015.60;1010.50;100.00;0.00;100.00;0.00;62.00;0.00;100.00;0.00;13.10;4.69;25.68;3.71;53.74;5.69;25.20;9.36
2018;05;02;00;00;12.81;65.29;1010.43;0.00;0.00;86.76;31.33;49.79;77.29;179.81;4960.86;10.22;322.69;12.13;314.25;13.37;126.66;10.76;18.51;8.05;86.00;48.00;1011.80;1008.70;100.00;18.90;100.00;0.00;100.00;0.00;100.00;0.00;15.11;4.55;21.75;3.32;25.20;2.28;16.92;2.52
2018;05;03;00;00;15.22;59.17;1013.37;0.30;0.00;99.96;18.79;33.79;99.96;0.00;3535.08;12.78;152.04;16.67;157.68;30.25;35.76;19.45;18.94;12.16;72.00;47.00;1015.90;1010.70;100.00;99.00;36.00;1.00;100.00;0.00;100.00;99.00;21.86;7.39;23.51;10.69;41.59;15.70;25.56;13.32
2018;05;04;00;00;17.00;62.83;1014.78;0.10;0.00;79.29;11.96;9.58;79.29;184.47;4134.05;13.41;148.19;17.47;137.80;37.78;74.25;23.28;23.04;10.00;79.00;48.00;1016.70;1013.50;100.00;2.00;100.00;0.00;100.00;0.00;100.00;2.00;24.34;7.20;25.95;10.97;49.28;28.14;28.08;18.36
2018;05;05;00;00;16.99;67.88;1017.38;0.70;0.00;28.42;16.21;20.50;12.12;664.42;5580.30;9.84;209.15;13.19;191.50;42.81;98.59;21.74;23.78;9.23;89.00;48.00;1018.80;1016.30;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;21.96;3.32;24.88;3.89;61.92;9.72;27.00;13.32
2018;05;06;00;00;18.39;70.04;1018.06;0.00;0.00;34.38;6.62;5.38;28.75;651.60;6967.81;9.08;189.83;11.44;185.56;34.96;89.43;16.53;26.48;11.82;95.00;39.00;1019.60;1016.40;100.00;0.00;45.00;0.00;59.00;0.00;100.00;0.00;18.56;2.62;28.55;1.02;46.64;14.37;25.20;3.96
2018;05;07;00;00;18.01;59.75;1015.81;0.00;0.00;13.62;8.17;10.96;2.50;805.96;7259.73;5.77;190.50;7.11;192.62;18.94;90.17;11.36;24.97;11.64;79.00;36.00;1018.80;1012.40;100.00;0.00;100.00;0.00;100.00;0.00;10.00;0.00;13.63;2.28;15.39;2.04;36.29;6.95;23.04;6.84
2018;05;08;00;00;19.25;61.33;1009.84;0.30;0.00;22.22;11.08;14.75;8.00;820.95;6796.93;7.58;226.09;10.89;229.57;9.37;252.96;9.60;24.64;13.42;80.00;43.00;1013.10;1006.70;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;17.34;1.80;24.50;1.84;25.20;0.36;28.80;3.24
2018;05;09;00;00;18.93;63.17;1006.87;2.60;0.00;54.62;13.00;47.42;26.62;430.56;5793.01;5.25;208.96;7.30;238.60;8.10;265.32;9.00;23.52;14.55;78.00;44.00;1008.20;1005.70;100.00;0.00;93.00;0.00;100.00;0.00;100.00;0.00;15.14;0.51;24.13;0.51;21.39;0.00;24.12;3.24
2018;05;10;00;00;13.82;81.88;1012.30;16.90;0.00;100.00;13.92;78.08;100.00;0.00;1569.07;12.80;249.29;16.92;260.30;21.01;284.14;16.69;16.60;11.62;92.00;73.00;1019.30;1006.90;100.00;100.00;100.00;0.00;100.00;1.00;100.00;100.00;28.12;3.83;34.25;6.29;36.81;12.73;28.08;8.64
2018;05;11;00;00;16.14;67.46;1017.30;0.00;0.00;18.58;0.00;3.04;18.58;873.89;6968.70;7.03;105.60;6.83;131.65;12.99;138.00;11.73;22.17;10.01;87.00;48.00;1020.00;1014.10;100.00;0.00;0.00;0.00;73.00;0.00;100.00;0.00;12.78;3.08;13.78;0.00;26.66;0.72;21.96;2.52
2018;05;12;00;00;19.64;58.12;1013.20;4.20;0.00;30.07;31.92;26.25;17.38;589.72;7241.04;6.85;108.78;7.69;110.17;11.23;164.19;8.94;25.55;13.22;79.00;34.00;1016.90;1008.40;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;14.69;1.08;14.97;1.02;17.65;2.41;14.76;2.52
2018;05;13;00;00;13.25;79.71;1010.52;1.40;0.00;97.12;10.88;64.83;88.75;0.00;2110.19;15.26;279.85;19.30;282.29;26.17;295.35;18.96;19.22;10.66;89.00;74.00;1012.80;1008.70;100.00;56.00;59.00;0.00;100.00;0.00;100.00;10.00;21.99;7.42;25.36;7.93;52.23;4.74;28.08;9.72
2018;05;14;00;00;13.97;73.58;1008.12;2.70;0.00;100.00;29.58;45.33;95.54;0.00;5034.73;6.99;263.45;8.74;275.66;10.37;269.98;10.86;18.68;10.05;92.00;57.00;1008.80;1007.40;100.00;100.00;100.00;0.00;100.00;0.00;100.00;20.00;15.18;0.80;22.10;0.72;24.48;1.44;19.08;2.16
2018;05;15;00;00;14.43;82.75;1011.08;3.90;0.00;100.00;27.12;46.50;96.96;0.00;2540.95;10.48;295.33;12.90;298.29;16.30;182.53;13.12;16.10;12.46;96.00;68.00;1014.50;1008.20;100.00;100.00;100.00;0.00;100.00;0.00;100.00;63.00;17.85;6.41;23.93;6.70;39.14;7.21;28.80;7.20
2018;05;16;00;00;13.34;84.50;1014.87;10.50;0.00;95.50;17.38;42.00;95.50;57.45;2853.34;9.76;287.16;12.38;292.99;18.69;283.99;14.01;16.16;10.84;94.00;69.00;1017.20;1014.10;100.00;43.00;100.00;0.00;100.00;0.00;100.00;43.00;18.56;4.69;22.66;4.33;25.60;9.78;21.96;6.48
2018;05;17;00;00;13.84;80.71;1017.89;3.30;0.00;83.62;30.50;46.67;81.50;101.99;3028.67;7.37;245.74;9.43;262.36;10.70;220.83;11.70;17.36;10.42;94.00;63.00;1020.50;1016.30;100.00;7.00;100.00;0.00;100.00;0.00;100.00;1.00;13.66;2.90;15.91;2.31;21.05;0.00;17.64;6.48
2018;05;18;00;00;15.30;66.25;1018.76;0.00;0.00;10.48;8.67;5.54;4.17;792.47;7650.44;7.51;183.82;10.87;154.25;8.91;62.66;8.52;21.65;8.03;86.00;46.00;1020.60;1016.80;34.00;0.00;32.00;0.00;34.00;0.00;21.00;0.00;17.02;0.51;21.29;1.84;17.34;4.21;16.20;3.60
2018;05;19;00;00;15.31;66.17;1018.69;1.10;0.00;33.75;1.96;28.75;16.33;513.61;5307.96;7.05;177.94;8.88;185.23;15.82;85.44;9.25;19.77;9.86;82.00;51.00;1019.70;1017.80;100.00;0.00;17.00;0.00;100.00;0.00;79.00;0.00;13.91;2.41;21.96;1.80;29.09;5.62;23.40;2.52
2018;05;20;00;00;15.06;71.67;1017.68;0.00;0.00;9.75;0.00;4.46;5.29;781.05;5631.03;5.91;147.52;8.95;113.63;16.25;76.37;12.40;20.00;9.87;90.00;52.00;1019.70;1014.90;71.00;0.00;0.00;0.00;71.00;0.00;37.00;0.00;11.93;0.36;17.11;0.72;33.17;3.32;23.76;4.32
2018;05;21;00;00;17.70;67.08;1013.88;0.40;0.00;55.98;14.42;45.92;31.54;462.43;6478.31;4.14;182.73;4.36;162.92;7.19;173.35;7.08;22.95;10.74;95.00;44.00;1016.00;1011.10;100.00;2.00;40.00;0.00;100.00;0.00;100.00;0.00;7.95;0.36;7.90;1.48;23.07;2.10;16.20;1.80
2018;05;22;00;00;18.96;63.12;1012.73;1.10;0.00;70.16;50.71;68.71;33.83;192.56;4739.25;5.52;182.15;6.54;202.45;7.17;131.65;5.82;24.11;14.92;93.00;43.00;1015.20;1011.40;100.00;7.50;100.00;12.00;100.00;0.00;100.00;0.00;22.35;0.72;29.44;0.36;28.52;1.84;19.44;1.08
2018;05;23;00;00;17.22;78.08;1017.57;8.60;0.00;69.96;16.29;47.50;68.29;315.28;3631.20;10.71;316.11;13.56;319.25;14.87;212.61;12.04;20.55;14.10;95.00;58.00;1019.20;1015.60;100.00;5.40;45.00;0.00;100.00;0.00;100.00;0.00;14.51;6.49;20.75;6.85;27.36;3.67;18.36;6.48
2018;05;24;00;00;18.99;69.04;1018.51;0.90;0.00;44.71;16.71;25.96;44.71;626.63;6624.27;4.79;201.15;6.35;204.24;5.82;187.66;8.85;23.74;14.58;92.00;49.00;1020.10;1016.60;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;11.54;0.80;17.40;1.02;14.97;0.80;17.64;3.24
2018;05;25;00;00;20.65;59.96;1017.61;0.00;0.00;11.15;17.21;8.62;0.42;721.26;7445.74;6.05;108.01;8.69;83.96;4.95;110.34;7.44;26.19;13.57;86.00;37.00;1018.80;1015.70;100.00;0.00;100.00;0.00;100.00;0.00;10.00;0.00;11.53;0.00;14.69;2.97;8.71;1.84;10.80;3.96
2018;05;26;00;00;22.13;60.50;1018.53;1.10;0.00;40.76;42.88;38.42;0.00;531.76;6786.25;10.59;137.60;15.61;146.52;17.19;145.47;13.57;28.58;14.28;85.00;34.00;1019.90;1017.60;100.00;0.60;100.00;2.00;100.00;0.00;0.00;0.00;22.18;0.36;26.70;0.72;26.44;1.80;21.60;2.88
2018;05;27;00;00;23.66;57.00;1016.95;1.10;0.00;37.74;54.54;33.58;0.54;546.82;7447.52;6.95;139.66;10.08;130.47;15.18;112.52;11.71;29.26;16.96;76.00;38.00;1019.30;1014.10;100.00;3.30;100.00;11.00;100.00;0.00;10.00;0.00;12.26;1.80;20.36;3.55;30.17;3.62;20.88;5.40
2018;05;28;00;00;21.25;71.04;1016.48;4.00;0.00;55.02;53.79;44.08;30.00;307.48;5762.75;8.14;250.42;10.98;264.60;9.92;175.17;10.90;25.48;16.69;83.00;57.00;1017.90;1014.30;100.00;4.20;100.00;10.00;100.00;0.00;100.00;0.00;17.67;0.36;23.41;1.02;16.56;3.05;19.44;4.32
2018;05;29;00;00;21.43;66.33;1014.53;5.00;0.00;32.57;22.12;24.50;8.42;652.15;7204.55;6.35;230.21;8.21;243.87;7.22;264.10;10.20;24.91;16.04;87.00;49.00;1016.20;1013.30;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;12.50;0.36;17.50;0.36;16.75;1.08;18.00;5.04
2018;05;30;00;00;21.59;66.33;1014.54;1.40;0.00;23.81;23.25;18.96;19.83;590.50;6156.13;6.22;162.46;7.40;168.70;9.72;141.72;9.29;28.00;16.25;88.00;40.00;1016.00;1012.40;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;15.79;0.36;22.80;0.36;31.15;1.61;21.60;1.44
2018;05;31;00;00;19.23;79.50;1016.59;2.00;0.00;84.46;15.83;41.12;80.25;155.11;3665.91;11.49;291.99;14.20;297.80;17.89;291.57;14.41;24.20;16.34;96.00;53.00;1019.40;1015.20;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;23.44;3.89;30.70;3.83;35.08;4.68;28.44;3.60
2018;06;01;00;00;19.04;70.04;1020.21;1.10;0.00;33.50;0.00;10.21;33.50;755.59;6580.66;11.86;267.50;14.52;271.27;17.75;287.74;14.81;22.69;15.55;88.00;54.00;1021.30;1019.30;100.00;0.00;0.00;0.00;100.00;0.00;100.00;0.00;19.42;4.58;21.60;6.29;24.29;10.82;27.36;9.72
2018;06;02;00;00;19.91;64.83;1019.58;0.00;0.00;19.25;0.00;0.00;19.25;766.18;7588.14;4.09;288.18;5.84;303.10;7.45;307.84;7.78;24.75;14.72;84.00;46.00;1021.30;1017.30;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;6.62;0.00;10.80;1.44;12.32;1.80;13.68;3.96
2018;06;03;00;00;21.61;62.67;1016.15;0.10;0.00;39.97;41.29;35.04;12.04;482.81;7306.90;4.17;166.06;4.78;157.34;8.14;97.06;6.76;26.81;14.95;87.00;43.00;1018.50;1012.60;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;9.20;0.51;18.58;0.00;17.73;1.48;15.48;1.08
2018;06;04;00;00;20.99;73.04;1010.94;1.40;0.00;71.29;67.29;47.25;56.25;251.08;4984.00;8.20;281.78;10.52;286.55;7.89;233.23;10.18;25.39;17.52;89.00;55.00;1013.30;1009.10;100.00;10.00;100.00;0.00;100.00;0.00;100.00;4.00;12.30;1.84;21.73;1.08;13.04;1.53;18.36;5.40
2018;06;05;00;00;22.31;64.71;1009.88;0.30;0.00;25.62;4.54;14.33;24.67;768.44;6864.57;6.76;183.26;8.60;194.44;5.95;149.63;11.94;27.62;16.63;89.00;40.00;1011.10;1007.60;93.00;0.00;100.00;0.00;75.00;0.00;93.00;0.00;11.21;3.26;16.98;4.20;14.76;0.72;19.08;5.76
2018;06;06;00;00;21.63;68.21;1012.04;6.30;0.00;72.28;22.21;50.71;58.75;295.46;4261.32;9.32;269.26;12.02;283.11;9.24;276.37;11.88;26.15;18.72;82.00;44.00;1014.80;1010.30;100.00;10.00;100.00;0.00;100.00;0.00;100.00;0.00;13.55;4.20;22.67;5.51;15.32;0.80;20.16;4.68
2018;06;07;00;00;19.30;73.75;1015.87;7.50;0.00;77.48;40.58;42.29;65.42;196.03;3537.75;7.38;291.66;9.59;296.23;13.37;287.69;12.98;22.35;17.04;86.00;60.00;1017.40;1014.60;100.00;6.00;100.00;2.00;100.00;0.00;100.00;0.00;14.40;3.55;21.25;4.21;27.78;4.32;25.56;5.76
2018;06;08;00;00;20.32;72.62;1013.96;1.30;0.00;52.67;13.96;14.12;45.79;461.09;5385.39;2.97;263.72;4.62;278.17;4.24;281.07;4.93;24.12;16.57;94.00;56.00;1015.90;1012.40;100.00;0.00;65.00;0.00;100.00;0.00;100.00;0.00;6.19;0.51;7.86;2.04;6.29;1.53;8.28;2.52
2018;06;09;00;00;21.53;69.00;1013.72;2.10;0.00;52.79;4.25;8.92;49.12;516.51;5311.52;3.73;183.17;3.98;208.06;3.36;241.72;4.72;24.59;18.32;84.00;56.00;1014.50;1012.90;100.00;0.00;97.00;0.00;64.00;0.00;100.00;0.00;7.49;0.51;8.31;0.72;7.70;0.36;8.64;1.08
2018;06;10;00;00;23.33;62.04;1012.44;0.00;0.00;18.54;18.21;15.25;5.71;719.19;7535.63;5.07;160.89;7.03;158.04;4.13;200.37;9.65;28.48;17.01;84.00;42.00;1014.40;1010.30;100.00;0.00;100.00;0.00;100.00;0.00;43.00;0.00;8.05;0.80;17.10;1.30;7.41;0.80;17.28;5.04
2018;06;11;00;00;22.84;70.79;1009.35;5.40;0.00;53.77;58.83;46.75;23.58;421.18;4198.13;7.42;211.68;10.37;219.36;8.41;173.10;9.56;27.16;18.61;88.00;47.00;1011.20;1007.70;100.00;4.50;100.00;10.00;100.00;0.00;100.00;0.00;13.48;0.80;16.08;0.72;17.06;2.19;18.00;5.76
2018;06;12;00;00;19.11;82.17;1008.27;14.80;0.00;91.00;66.67;81.33;73.92;122.55;3116.78;9.47;297.97;12.21;303.46;10.80;216.47;11.40;21.86;17.21;96.00;62.00;1009.70;1007.00;100.00;32.00;100.00;0.00;100.00;0.00;100.00;0.00;20.93;4.51;23.40;4.35;17.29;1.94;20.88;3.96
2018;06;13;00;00;15.96;76.00;1012.38;0.60;0.00;80.54;27.79;12.04;80.54;135.13;4539.89;18.52;203.85;23.74;205.66;27.04;76.90;21.98;20.22;13.20;95.00;48.00;1016.50;1009.60;100.00;1.00;100.00;0.00;100.00;0.00;100.00;1.00;24.29;7.15;29.99;15.32;35.39;20.01;28.08;15.12
2018;06;14;00;00;17.24;61.96;1016.12;0.00;0.00;28.98;21.33;17.46;11.92;773.96;8234.28;5.78;201.76;7.41;198.59;11.71;187.60;10.17;22.06;11.01;91.00;39.00;1017.20;1014.70;100.00;0.00;79.00;0.00;100.00;0.00;100.00;0.00;9.98;1.30;15.48;0.72;18.53;6.03;16.56;6.12
2018;06;15;00;00;19.58;61.54;1015.81;0.00;0.00;49.96;41.50;48.62;7.38;619.00;7825.77;7.63;226.63;8.84;230.71;10.92;76.65;10.69;24.13;14.15;80.00;46.00;1017.00;1014.40;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;17.02;0.72;17.73;0.72;19.45;4.02;16.92;4.32
2018;06;16;00;00;20.70;62.21;1015.37;0.20;0.00;22.04;28.33;17.46;6.25;760.16;7547.20;4.89;257.35;6.45;244.51;9.89;198.63;7.41;26.01;14.53;85.00;42.00;1016.60;1014.00;100.00;0.00;100.00;0.00;100.00;0.00;70.00;0.00;14.12;0.00;20.78;0.00;17.23;2.19;23.04;2.16
2018;06;17;00;00;19.62;70.25;1018.53;0.60;0.00;84.67;31.75;48.75;51.58;181.95;3751.35;10.72;282.27;14.16;287.34;16.40;291.60;14.71;21.72;17.96;82.00;57.00;1021.00;1017.00;100.00;25.00;100.00;0.00;100.00;0.00;100.00;0.00;19.06;4.51;20.97;7.10;23.05;9.90;20.88;7.56
2018;06;18;00;00;19.70;61.58;1022.23;0.00;0.00;5.47;3.50;2.58;2.12;977.98;8119.47;6.41;285.98;8.33;292.43;8.85;319.00;8.29;24.78;13.62;80.00;40.00;1023.50;1021.50;47.00;0.00;28.00;0.00;47.00;0.00;10.00;0.00;11.46;0.00;18.01;0.00;12.23;3.05;18.72;2.16
2018;06;19;00;00;21.61;64.96;1023.38;0.00;0.00;1.25;0.00;0.00;1.25;1003.29;8096.33;6.58;162.21;8.21;169.43;8.86;123.64;11.01;27.40;15.39;87.00;44.00;1024.70;1021.60;10.00;0.00;0.00;0.00;0.00;0.00;10.00;0.00;10.50;0.36;17.71;0.80;14.02;3.55;18.00;4.68
2018;06;20;00;00;23.80;63.88;1020.50;0.00;0.00;1.54;0.00;0.00;1.54;1001.82;8065.18;3.09;109.10;3.89;91.64;16.47;89.39;8.67;29.87;17.11;87.00;42.00;1022.80;1017.70;10.00;0.00;0.00;0.00;0.00;0.00;10.00;0.00;6.16;0.80;12.86;0.00;30.99;0.72;18.72;1.08
2018;06;21;00;00;23.20;58.46;1018.23;0.00;0.00;20.68;18.25;5.75;14.67;712.68;6501.45;13.42;275.17;16.44;278.12;20.40;271.36;17.72;28.37;16.88;75.00;37.00;1022.30;1016.20;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;25.56;2.04;33.99;0.80;46.44;3.60;33.12;5.04
2018;06;22;00;00;14.87;52.42;1025.34;0.00;0.00;22.25;4.17;0.00;21.00;733.38;8317.05;12.69;208.48;15.61;182.10;18.20;152.11;17.72;19.41;8.43;74.00;36.00;1027.00;1022.80;100.00;0.00;16.00;0.00;0.00;0.00;100.00;0.00;21.25;1.08;27.74;2.28;41.69;1.61;26.64;6.84
2018;06;23;00;00;15.98;55.71;1025.33;0.00;0.00;12.00;0.58;0.00;12.00;932.44;8060.73;10.71;113.98;13.35;113.99;13.81;32.74;13.65;21.20;9.82;75.00;41.00;1027.40;1022.60;100.00;0.00;14.00;0.00;0.00;0.00;100.00;0.00;21.67;1.02;24.58;0.36;24.01;7.21;23.04;6.84
2018;06;24;00;00;18.06;56.00;1021.15;0.00;0.00;54.17;46.79;34.04;31.33;652.21;8014.45;7.15;180.64;8.90;154.85;9.93;52.10;10.42;22.92;12.49;75.00;41.00;1024.00;1018.50;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;16.24;0.51;19.59;1.44;19.39;1.48;24.84;2.52
2018;06;25;00;00;18.63;59.42;1020.98;0.00;0.00;40.04;19.96;23.25;17.50;742.06;7379.88;7.43;175.79;7.95;151.21;8.92;65.34;10.68;22.86;12.57;81.00;45.00;1022.40;1019.90;100.00;3.00;100.00;0.00;100.00;0.00;100.00;0.00;13.44;2.52;14.93;0.72;14.80;4.38;16.20;3.24
2018;06;26;00;00;20.51;56.88;1021.38;0.00;0.00;25.26;0.17;0.00;25.21;822.95;7947.70;7.17;89.89;9.97;91.14;14.90;87.46;14.08;25.62;13.50;74.00;45.00;1022.90;1019.80;100.00;0.00;4.00;0.00;0.00;0.00;100.00;0.00;13.04;2.55;18.13;1.94;20.87;3.60;23.76;7.92
2018;06;27;00;00;20.36;59.21;1020.12;0.00;0.00;11.67;0.00;0.00;11.67;789.20;6699.03;10.02;125.66;13.74;109.52;24.19;84.00;20.81;25.54;13.36;83.00;39.00;1021.70;1018.20;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;20.01;1.08;28.92;0.80;46.97;13.10;34.92;13.32
